,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
46224,12480,Operations,region_2,Bachelor's,f,sourcing,1,52,4.0,8,0,58.0,0
20627,63872,Operations,region_7,Master's & above,f,other,1,37,1.0,3,0,58.0,0
22348,20988,Finance,region_2,Bachelor's,m,other,1,44,3.0,14,0,58.0,0
40284,855,Sales & Marketing,region_2,,m,other,1,59,1.0,18,0,49.0,0
33,51756,Operations,region_2,Bachelor's,m,sourcing,2,57,4.0,6,0,58.0,0
44785,30304,Finance,region_23,Master's & above,m,other,3,34,3.0,6,0,58.0,0
12395,39832,Operations,region_16,Bachelor's,f,sourcing,1,42,5.0,13,0,59.0,0
52024,39367,Operations,region_22,Master's & above,f,other,1,40,4.0,6,0,60.0,0
17406,44543,HR,region_2,Bachelor's,m,other,1,60,3.0,4,0,47.0,0
50713,48308,Analytics,region_24,Bachelor's,m,other,1,28,,1,0,86.0,0
44508,46251,Sales & Marketing,region_15,Bachelor's,m,other,1,36,2.0,5,0,48.0,0
43676,1287,Sales & Marketing,region_22,Bachelor's,m,other,1,35,5.0,7,0,52.0,0
50625,23072,Technology,region_12,Bachelor's,m,sourcing,1,32,1.0,3,0,79.0,0
38091,12211,Legal,region_13,Master's & above,m,other,1,37,3.0,3,0,59.0,0
35748,2941,Sales & Marketing,region_13,Master's & above,m,sourcing,1,39,3.0,6,0,48.0,0
19084,4280,R&D,region_8,Bachelor's,m,other,1,30,4.0,5,0,85.0,0
33164,21032,Legal,region_2,Bachelor's,f,other,1,32,4.0,3,0,68.0,0
5726,12414,Analytics,region_27,Bachelor's,m,other,1,27,2.0,2,0,86.0,0
37504,31466,Procurement,region_10,Master's & above,m,sourcing,1,38,3.0,5,0,70.0,1
746,69785,HR,region_2,Bachelor's,f,other,1,28,,1,0,43.0,0
17429,27592,Operations,region_21,Master's & above,f,other,1,39,3.0,2,0,60.0,0
29373,52394,Operations,region_7,Bachelor's,f,sourcing,1,46,4.0,11,0,59.0,0
21242,36060,Procurement,region_13,Bachelor's,f,other,1,33,3.0,3,1,70.0,1
6196,16116,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,5.0,7,0,48.0,0
24893,4459,R&D,region_31,Master's & above,m,sourcing,1,36,5.0,2,0,84.0,0
13899,34886,Technology,region_2,Below Secondary,f,referred,1,22,3.0,2,0,80.0,0
9424,36865,Technology,region_13,Master's & above,m,sourcing,1,31,2.0,7,0,79.0,1
9093,57687,Legal,region_5,Bachelor's,m,other,1,33,5.0,5,0,62.0,0
34472,57227,Analytics,region_2,Bachelor's,m,other,1,44,3.0,6,0,83.0,0
37410,14156,Technology,region_6,Bachelor's,m,other,1,30,3.0,2,0,79.0,0
12127,59731,Operations,region_2,Bachelor's,f,sourcing,3,33,3.0,3,0,56.0,0
35261,45871,Operations,region_2,Bachelor's,f,other,1,34,3.0,3,0,62.0,0
38090,11940,Procurement,region_28,Bachelor's,f,other,1,32,4.0,7,0,72.0,0
40426,16711,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,45,3.0,7,0,49.0,0
24741,36147,Operations,region_15,Master's & above,f,other,1,40,3.0,10,0,60.0,0
45354,44189,Sales & Marketing,region_11,,m,other,1,35,3.0,7,0,54.0,0
38641,25723,R&D,region_22,Master's & above,m,other,1,30,4.0,5,0,82.0,0
53275,8565,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,39,3.0,9,0,47.0,0
36934,54209,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,34,3.0,7,0,47.0,0
31084,14418,Operations,region_6,Bachelor's,m,other,1,28,,1,0,56.0,0
39116,42563,Technology,region_7,Bachelor's,m,sourcing,1,28,3.0,4,0,84.0,0
20795,14840,Technology,region_31,Bachelor's,m,other,2,43,4.0,13,0,77.0,0
18112,39991,Operations,region_15,Bachelor's,m,sourcing,1,45,4.0,6,0,57.0,0
21294,5028,HR,region_7,Master's & above,f,sourcing,1,36,5.0,4,0,44.0,0
14807,4150,Technology,region_33,Master's & above,m,other,1,39,2.0,9,0,78.0,0
54455,42690,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,33,3.0,7,0,96.0,1
19215,3941,Sales & Marketing,region_22,Bachelor's,m,other,1,30,2.0,5,0,50.0,0
31311,949,Sales & Marketing,region_32,,m,sourcing,1,26,3.0,2,0,51.0,0
29404,8772,Analytics,region_7,Bachelor's,m,sourcing,1,33,4.0,4,0,85.0,0
27161,7650,Technology,region_2,Bachelor's,f,sourcing,3,32,3.0,6,0,79.0,0
8327,36158,Sales & Marketing,region_20,Bachelor's,f,sourcing,1,27,,1,0,44.0,0
54661,19728,Operations,region_20,Master's & above,f,other,1,39,3.0,9,0,60.0,0
16463,9926,Sales & Marketing,region_7,Bachelor's,m,other,1,53,3.0,18,0,47.0,0
42537,6795,Finance,region_32,Bachelor's,m,other,1,33,3.0,7,0,,0
20224,13203,Technology,region_22,Master's & above,m,other,1,34,2.0,7,0,76.0,0
33594,22622,Legal,region_2,Below Secondary,m,sourcing,1,27,5.0,3,0,75.0,1
24719,47685,Analytics,region_11,Bachelor's,m,sourcing,1,32,5.0,7,0,85.0,0
48453,12459,Operations,region_8,Bachelor's,f,other,1,28,4.0,2,0,62.0,0
35317,61675,Technology,region_28,Bachelor's,m,sourcing,1,30,,1,1,76.0,0
26871,37510,Analytics,region_30,Bachelor's,m,sourcing,1,29,3.0,6,0,82.0,0
16180,8015,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,36,1.0,8,0,48.0,0
3023,26382,Sales & Marketing,region_2,,m,referred,1,25,5.0,2,0,46.0,0
48208,29876,Analytics,region_22,,m,other,1,31,3.0,8,0,81.0,0
34551,58866,Technology,region_27,Bachelor's,f,sourcing,1,31,5.0,6,0,78.0,0
28296,36884,Operations,region_7,Bachelor's,f,other,1,30,5.0,2,0,60.0,0
17684,74719,Sales & Marketing,region_15,Bachelor's,m,other,2,43,3.0,11,0,49.0,0
46675,40033,Analytics,region_31,Bachelor's,m,sourcing,2,45,5.0,11,0,82.0,0
40416,30288,Operations,region_16,Master's & above,m,other,1,44,5.0,5,0,70.0,1
25296,59006,Finance,region_7,Bachelor's,m,sourcing,2,31,3.0,4,0,63.0,0
40448,61229,Analytics,region_29,Bachelor's,m,sourcing,2,31,1.0,4,1,90.0,0
46155,15854,Operations,region_3,Bachelor's,m,sourcing,1,26,4.0,1,0,60.0,0
17056,34391,Operations,region_6,Bachelor's,f,other,1,26,3.0,4,0,,0
49480,65206,Sales & Marketing,region_30,Bachelor's,m,other,1,38,3.0,6,0,49.0,0
17498,27729,R&D,region_31,Master's & above,m,other,1,34,3.0,5,0,80.0,0
23487,41989,Sales & Marketing,region_31,,m,other,1,34,5.0,2,0,46.0,0
7797,59279,Technology,region_23,Master's & above,m,sourcing,1,44,3.0,15,0,81.0,0
46749,69807,Procurement,region_2,Bachelor's,f,sourcing,2,38,3.0,7,0,67.0,0
5191,65880,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,3.0,2,0,51.0,0
45452,19204,Technology,region_33,Bachelor's,m,other,1,28,,1,1,79.0,0
2273,55331,Analytics,region_22,,m,other,1,28,2.0,2,0,85.0,0
28242,60126,Technology,region_4,Bachelor's,m,sourcing,1,27,3.0,4,0,77.0,0
10229,56103,Procurement,region_2,Master's & above,f,other,1,35,3.0,3,0,71.0,0
8995,51885,Analytics,region_32,Bachelor's,m,sourcing,2,26,3.0,4,0,82.0,0
51827,11128,HR,region_23,Bachelor's,f,other,1,30,3.0,2,0,56.0,0
17249,65572,Sales & Marketing,region_15,Bachelor's,m,other,2,31,1.0,3,0,51.0,0
11647,51630,Analytics,region_22,Bachelor's,f,sourcing,2,25,4.0,3,0,84.0,0
28626,65214,Operations,region_29,Bachelor's,f,other,1,30,2.0,3,0,60.0,0
32527,40044,Sales & Marketing,region_23,Master's & above,m,sourcing,1,48,4.0,6,0,53.0,0
50490,35689,Procurement,region_22,Bachelor's,m,other,1,27,1.0,5,0,72.0,0
39544,55794,Technology,region_4,Bachelor's,m,other,1,40,4.0,8,0,77.0,0
29856,58418,Procurement,region_31,Bachelor's,f,sourcing,1,34,2.0,7,0,68.0,0
10178,59624,Sales & Marketing,region_2,Bachelor's,f,other,1,40,3.0,10,0,49.0,0
25672,74111,Sales & Marketing,region_15,Bachelor's,m,other,1,45,4.0,5,0,47.0,0
47094,19462,Technology,region_7,Bachelor's,f,other,1,31,5.0,2,0,80.0,0
19025,59725,Sales & Marketing,region_22,Bachelor's,f,other,1,33,3.0,10,0,48.0,0
5541,45084,Sales & Marketing,region_22,,m,other,1,25,2.0,3,0,54.0,0
32849,18725,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,37,5.0,9,0,49.0,1
14007,66177,Technology,region_4,Master's & above,m,sourcing,1,46,4.0,6,0,84.0,0
34022,42570,Operations,region_7,Bachelor's,f,sourcing,2,33,5.0,7,0,75.0,1
10295,8416,Finance,region_15,Bachelor's,m,other,1,30,5.0,4,0,55.0,1
51886,34700,Technology,region_22,Bachelor's,f,other,1,35,3.0,8,0,80.0,0
51568,54909,Sales & Marketing,region_2,,m,sourcing,1,59,5.0,5,0,49.0,0
35316,62931,HR,region_27,Bachelor's,m,other,1,25,5.0,2,0,50.0,0
6205,54752,Technology,region_33,Master's & above,m,other,2,34,3.0,3,0,74.0,0
6738,44103,Procurement,region_13,Master's & above,f,other,1,32,5.0,3,0,74.0,0
16469,55287,Analytics,region_7,,m,other,1,28,3.0,6,0,83.0,0
44034,75565,Operations,region_15,Master's & above,m,other,1,34,5.0,8,0,63.0,0
31692,28388,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,28,5.0,2,0,60.0,1
2926,21165,Procurement,region_2,Master's & above,f,other,1,55,3.0,7,0,73.0,0
32189,11276,Sales & Marketing,region_2,Bachelor's,m,other,2,29,2.0,4,0,52.0,0
34831,28359,Sales & Marketing,region_23,Bachelor's,m,other,1,25,,1,0,52.0,0
2426,3823,Procurement,region_13,Bachelor's,m,other,2,34,3.0,2,0,67.0,0
24546,73984,Technology,region_2,Bachelor's,f,other,2,27,4.0,2,0,81.0,0
39145,43926,Sales & Marketing,region_24,Bachelor's,m,other,1,33,3.0,7,0,48.0,0
28461,18,Operations,region_24,Bachelor's,f,sourcing,1,33,3.0,4,1,57.0,0
49760,1759,Operations,region_4,Bachelor's,m,sourcing,1,50,5.0,5,0,58.0,0
51106,10456,HR,region_2,Bachelor's,m,other,1,26,,1,0,50.0,1
41565,12029,Operations,region_15,Bachelor's,m,referred,1,35,5.0,3,0,60.0,0
45237,72417,Technology,region_4,Master's & above,f,other,1,42,4.0,6,0,77.0,0
44843,33721,Operations,region_19,Bachelor's,m,sourcing,1,39,4.0,9,0,,0
52839,13148,Finance,region_2,Bachelor's,m,other,1,50,3.0,7,0,,0
49004,46116,Operations,region_2,Master's & above,f,sourcing,1,50,3.0,16,0,58.0,0
32613,38848,Analytics,region_30,Bachelor's,m,other,1,33,5.0,7,0,83.0,0
32999,47853,Sales & Marketing,region_2,Master's & above,m,other,1,48,3.0,3,0,52.0,0
4258,30882,HR,region_22,Bachelor's,f,referred,1,29,3.0,4,0,49.0,1
42470,57453,Operations,region_7,Bachelor's,m,other,2,32,1.0,4,0,57.0,0
16983,61468,Operations,region_15,Bachelor's,m,sourcing,1,31,4.0,5,0,55.0,0
9878,26385,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,29,2.0,7,0,49.0,0
9462,7644,Sales & Marketing,region_22,Master's & above,m,sourcing,1,33,1.0,3,0,51.0,0
17029,7904,HR,region_16,Below Secondary,m,other,1,22,3.0,2,0,49.0,0
39412,6077,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,5.0,5,0,49.0,0
39433,39128,Sales & Marketing,region_13,Bachelor's,m,other,1,23,4.0,2,0,65.0,1
34924,39618,Technology,region_27,Bachelor's,m,other,4,28,3.0,5,0,85.0,0
19529,12608,HR,region_11,Bachelor's,m,other,1,28,,1,0,50.0,0
5337,68649,Analytics,region_7,Master's & above,f,sourcing,1,33,3.0,6,0,84.0,0
3533,69589,Procurement,region_17,Master's & above,m,sourcing,1,33,3.0,7,0,69.0,0
54717,7684,Analytics,region_2,,m,sourcing,1,32,3.0,4,0,86.0,0
41654,74155,Operations,region_22,Bachelor's,m,sourcing,1,46,3.0,2,0,62.0,0
20255,68995,Technology,region_31,Bachelor's,m,other,1,30,4.0,3,0,77.0,0
964,986,Technology,region_26,Bachelor's,f,sourcing,1,26,,1,0,79.0,0
20806,17150,Analytics,region_31,Bachelor's,m,other,1,26,,1,0,85.0,1
54277,53785,Sales & Marketing,region_7,Master's & above,m,other,1,53,3.0,16,0,46.0,0
26325,73155,Procurement,region_13,Bachelor's,m,other,1,31,3.0,5,0,71.0,0
30619,45111,Operations,region_22,Bachelor's,m,sourcing,1,39,5.0,5,0,56.0,0
33544,31348,Procurement,region_26,Master's & above,f,sourcing,1,48,3.0,4,0,71.0,0
2222,14793,R&D,region_25,Master's & above,m,sourcing,1,35,5.0,8,0,86.0,0
26313,54798,Procurement,region_2,Bachelor's,m,other,1,31,5.0,6,0,67.0,0
21068,30654,Procurement,region_2,Bachelor's,m,sourcing,1,30,3.0,4,0,70.0,0
7154,14605,Legal,region_2,Master's & above,m,sourcing,1,53,3.0,19,0,60.0,0
44507,58069,Sales & Marketing,region_26,Master's & above,m,other,1,37,4.0,8,0,47.0,0
25470,69106,Operations,region_4,Bachelor's,f,other,2,33,4.0,7,0,59.0,0
28920,65892,Sales & Marketing,region_2,,m,other,3,31,1.0,3,0,51.0,0
303,40204,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,34,2.0,5,0,47.0,0
25036,24498,Analytics,region_1,Bachelor's,m,sourcing,1,30,3.0,4,0,90.0,0
27796,50292,Procurement,region_2,Below Secondary,m,other,1,24,4.0,1,0,74.0,0
42690,41899,Analytics,region_2,Master's & above,m,sourcing,1,40,4.0,6,0,86.0,0
42217,30737,Technology,region_14,Bachelor's,f,sourcing,1,31,3.0,8,0,81.0,0
7931,14787,Technology,region_2,Bachelor's,m,other,1,28,,1,0,84.0,1
36737,63803,Operations,region_2,Master's & above,f,other,1,32,5.0,5,0,57.0,0
22418,63989,Technology,region_2,Master's & above,f,other,2,37,2.0,7,0,84.0,0
2565,41361,Procurement,region_12,Bachelor's,f,sourcing,1,32,3.0,7,0,69.0,0
7840,743,Operations,region_7,Bachelor's,m,other,1,41,3.0,3,0,56.0,0
2459,20650,Operations,region_31,Bachelor's,m,other,1,36,3.0,7,0,62.0,0
31,58536,Finance,region_31,Bachelor's,m,other,2,26,1.0,2,0,,0
36190,14377,Sales & Marketing,region_11,Bachelor's,m,other,1,34,4.0,3,0,49.0,0
31350,60774,Analytics,region_15,Bachelor's,m,other,2,38,5.0,6,0,83.0,0
48739,14445,Technology,region_2,Bachelor's,m,referred,2,37,5.0,10,0,83.0,0
2526,16405,HR,region_7,Bachelor's,m,sourcing,1,29,3.0,6,0,54.0,0
6513,67308,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,41,2.0,10,0,53.0,0
47418,56957,Procurement,region_2,Bachelor's,m,sourcing,4,35,3.0,4,0,68.0,0
2789,50298,Procurement,region_22,Bachelor's,m,sourcing,2,28,,1,0,69.0,0
25937,13411,Sales & Marketing,region_22,Bachelor's,m,other,2,29,2.0,2,0,50.0,0
3344,39143,HR,region_2,Bachelor's,m,sourcing,2,34,2.0,9,0,46.0,0
47968,15424,Operations,region_22,Master's & above,f,sourcing,1,34,5.0,7,0,56.0,1
51736,51221,Sales & Marketing,region_16,Master's & above,m,other,1,38,1.0,10,0,47.0,0
45993,1208,Procurement,region_22,Master's & above,m,other,1,30,4.0,5,0,69.0,0
45721,12145,Procurement,region_22,Master's & above,f,sourcing,1,34,3.0,5,0,94.0,1
2609,75950,Technology,region_2,Bachelor's,f,other,1,47,3.0,4,0,79.0,0
26068,34565,HR,region_22,Bachelor's,m,other,1,24,,1,0,54.0,0
42041,48192,Procurement,region_31,Master's & above,f,other,1,32,5.0,4,0,70.0,0
19618,77469,Sales & Marketing,region_13,Bachelor's,m,other,1,32,1.0,6,0,52.0,0
12176,22730,Operations,region_23,Bachelor's,m,sourcing,1,30,3.0,3,0,58.0,0
512,16399,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,4.0,10,0,50.0,0
27936,58074,Technology,region_23,Bachelor's,m,other,1,33,3.0,8,0,77.0,0
7161,65315,Technology,region_2,Master's & above,f,other,1,59,4.0,6,0,79.0,0
34015,25890,Sales & Marketing,region_29,Master's & above,m,other,2,30,1.0,6,0,48.0,0
40622,36638,Technology,region_22,Bachelor's,m,other,3,28,2.0,3,0,80.0,1
52155,27767,Finance,region_7,Master's & above,m,sourcing,1,35,5.0,7,0,59.0,1
46290,64584,Sales & Marketing,region_2,Master's & above,m,other,1,47,4.0,14,0,46.0,0
12652,46245,Finance,region_2,Master's & above,m,sourcing,1,31,3.0,7,0,,0
54092,17519,HR,region_2,Bachelor's,f,other,1,33,3.0,5,0,54.0,0
38577,28802,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,5.0,3,0,53.0,0
19220,65391,Finance,region_2,Below Secondary,m,sourcing,3,24,4.0,2,0,60.0,0
50173,62451,Sales & Marketing,region_24,Bachelor's,m,other,1,33,5.0,3,0,48.0,0
33592,76688,Operations,region_12,Bachelor's,m,other,1,27,3.0,3,0,55.0,0
40525,47928,Procurement,region_2,Bachelor's,f,other,2,24,3.0,3,0,71.0,0
12488,46159,Operations,region_27,Bachelor's,f,sourcing,1,37,1.0,2,0,55.0,0
42948,31060,HR,region_7,Bachelor's,m,other,1,38,1.0,7,0,47.0,0
17483,2203,Sales & Marketing,region_34,Bachelor's,m,other,1,27,5.0,6,0,55.0,0
31152,40931,R&D,region_2,Bachelor's,m,sourcing,2,35,4.0,2,1,83.0,0
16506,9858,Sales & Marketing,region_31,,m,sourcing,1,32,3.0,5,0,51.0,0
22343,26980,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,32,1.0,3,0,54.0,0
46271,69827,Procurement,region_7,Below Secondary,f,other,1,24,,1,0,66.0,0
27285,58282,Analytics,region_13,Bachelor's,m,other,1,29,4.0,2,0,83.0,0
26417,920,Technology,region_7,Master's & above,f,other,2,40,4.0,12,0,82.0,0
12365,44429,Analytics,region_5,Bachelor's,m,other,1,30,3.0,7,0,87.0,0
51177,38779,Procurement,region_2,Bachelor's,f,sourcing,1,40,3.0,4,0,71.0,0
41620,2579,Technology,region_15,Bachelor's,m,other,2,31,3.0,2,0,81.0,0
14654,44840,Finance,region_2,Bachelor's,m,other,1,49,5.0,23,0,58.0,0
25521,52107,Procurement,region_7,Master's & above,m,sourcing,2,37,4.0,4,0,71.0,0
36106,69198,Operations,region_17,Bachelor's,f,other,1,26,5.0,2,0,,0
43591,53543,Finance,region_22,Bachelor's,m,sourcing,1,33,5.0,7,0,58.0,1
36350,60597,Technology,region_2,Master's & above,f,referred,1,36,3.0,9,0,76.0,1
53048,52667,Finance,region_22,Bachelor's,m,other,1,27,5.0,2,0,62.0,1
42771,26074,Sales & Marketing,region_2,Master's & above,m,other,1,60,4.0,5,0,48.0,0
29935,62201,HR,region_32,Bachelor's,m,other,1,30,3.0,8,0,,0
29338,5644,Technology,region_2,Bachelor's,f,referred,1,36,5.0,7,0,84.0,0
10313,64929,HR,region_2,Bachelor's,m,other,1,23,,1,0,42.0,0
36407,42843,Sales & Marketing,region_7,Bachelor's,f,other,1,39,1.0,6,0,49.0,0
13438,1000,Technology,region_13,Bachelor's,f,sourcing,1,39,4.0,10,0,79.0,0
42230,30131,Analytics,region_26,Master's & above,m,sourcing,1,38,5.0,5,0,82.0,0
18175,55616,Procurement,region_2,Bachelor's,f,other,1,35,1.0,9,0,65.0,0
22183,76754,Operations,region_15,Master's & above,f,sourcing,1,45,4.0,14,0,62.0,0
54756,33335,Operations,region_32,Bachelor's,f,sourcing,1,35,5.0,4,0,63.0,0
24901,7214,Procurement,region_19,Bachelor's,m,other,3,38,5.0,3,0,70.0,0
33619,44550,Sales & Marketing,region_1,Bachelor's,f,sourcing,3,29,1.0,3,0,92.0,1
45071,55997,Operations,region_32,Master's & above,f,other,1,36,5.0,2,0,56.0,0
13592,39545,Operations,region_2,Bachelor's,f,other,1,31,3.0,3,0,59.0,0
33255,73963,Sales & Marketing,region_1,Bachelor's,m,other,1,31,4.0,2,0,46.0,0
19396,70084,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,26,4.0,3,0,,0
37222,32421,Procurement,region_22,Bachelor's,m,other,1,40,2.0,5,0,70.0,0
6209,56749,R&D,region_22,Bachelor's,m,sourcing,2,30,3.0,7,0,88.0,0
46419,20378,Analytics,region_28,Bachelor's,m,other,1,30,2.0,2,0,83.0,0
6197,45904,Analytics,region_22,Bachelor's,m,other,2,27,,1,0,87.0,1
16379,73377,Sales & Marketing,region_7,Bachelor's,f,other,1,36,1.0,9,0,51.0,0
15691,75239,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,38,3.0,3,0,47.0,0
19021,40499,R&D,region_25,Bachelor's,m,other,2,30,4.0,6,0,84.0,0
13770,29513,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,38,1.0,4,0,44.0,0
62,9150,Analytics,region_22,Bachelor's,f,other,1,28,,1,0,80.0,0
20261,22968,Technology,region_25,Bachelor's,m,other,1,30,2.0,6,0,83.0,0
20615,11327,Operations,region_23,Bachelor's,m,other,1,31,3.0,2,0,57.0,0
25815,65018,R&D,region_2,Bachelor's,m,other,1,46,3.0,12,0,88.0,0
53084,47486,Analytics,region_16,Bachelor's,m,sourcing,2,33,3.0,9,0,81.0,0
32773,33980,Operations,region_2,Bachelor's,m,other,1,53,4.0,4,0,59.0,0
4649,72470,Operations,region_19,Bachelor's,m,sourcing,2,45,5.0,8,0,60.0,0
45045,27314,Sales & Marketing,region_26,Bachelor's,m,other,1,42,5.0,3,0,50.0,0
50036,72366,HR,region_7,Below Secondary,f,sourcing,1,26,2.0,4,0,48.0,0
48399,66077,Analytics,region_23,Bachelor's,m,other,1,34,3.0,10,0,82.0,0
30822,8933,Operations,region_2,Master's & above,m,other,1,53,5.0,13,0,60.0,0
33111,74321,Sales & Marketing,region_20,Master's & above,m,sourcing,1,27,3.0,5,0,46.0,0
18299,22858,R&D,region_2,,m,other,2,24,,1,0,83.0,1
44056,78282,Sales & Marketing,region_32,Bachelor's,m,other,1,34,2.0,8,0,51.0,0
9872,914,Finance,region_22,Bachelor's,m,sourcing,1,26,4.0,2,0,,0
52674,60502,Operations,region_15,Bachelor's,m,sourcing,1,54,2.0,19,0,66.0,0
43434,56455,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,33,5.0,7,0,49.0,0
11107,38703,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,27,,1,0,51.0,0
5691,65705,Sales & Marketing,region_13,Master's & above,f,other,1,33,3.0,9,0,47.0,0
46331,15954,Analytics,region_22,,m,other,1,29,,1,0,79.0,1
33961,15733,Operations,region_34,Master's & above,m,other,1,39,4.0,4,0,58.0,0
45350,46855,Operations,region_2,Bachelor's,m,sourcing,1,33,4.0,4,0,58.0,0
49316,50581,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,58,4.0,6,0,48.0,0
50502,30347,HR,region_32,Bachelor's,m,other,1,30,5.0,8,0,53.0,0
41373,59983,Operations,region_25,Master's & above,m,other,1,34,3.0,9,0,58.0,0
54187,59960,Analytics,region_2,Bachelor's,m,sourcing,2,47,3.0,15,0,89.0,0
35164,2263,Technology,region_2,Bachelor's,m,referred,1,39,3.0,6,0,78.0,0
51745,50940,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,38,5.0,3,0,51.0,0
20740,61489,Technology,region_7,Bachelor's,m,sourcing,1,30,2.0,3,0,83.0,0
41760,62,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,3.0,8,0,50.0,1
8805,77289,Sales & Marketing,region_22,Master's & above,m,other,2,31,3.0,6,0,42.0,0
13050,69645,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,32,4.0,5,0,52.0,0
19659,70171,Analytics,region_13,Master's & above,m,sourcing,1,31,5.0,2,0,86.0,0
1441,62623,Procurement,region_4,Master's & above,m,sourcing,1,35,3.0,6,0,72.0,0
46019,69186,Operations,region_13,Master's & above,f,other,1,43,3.0,6,0,52.0,0
40112,45875,R&D,region_26,Bachelor's,m,sourcing,1,28,5.0,4,0,91.0,0
39662,72114,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,1.0,5,0,50.0,0
41428,54918,Sales & Marketing,region_7,Bachelor's,m,other,2,52,1.0,10,0,53.0,0
24463,48100,Technology,region_27,Bachelor's,f,sourcing,1,25,3.0,2,0,79.0,0
41517,31775,Operations,region_2,Master's & above,m,sourcing,2,40,3.0,4,0,64.0,0
16145,47525,Analytics,region_3,Bachelor's,m,other,1,36,5.0,5,0,83.0,0
27878,26984,Analytics,region_13,Bachelor's,m,other,1,43,3.0,6,0,87.0,0
46241,38049,Technology,region_2,Master's & above,f,other,1,58,3.0,7,0,80.0,0
49496,73743,HR,region_2,Master's & above,m,other,1,49,5.0,18,0,51.0,0
29958,20893,Procurement,region_2,Bachelor's,f,other,1,34,5.0,4,0,70.0,0
51380,70959,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,,1,0,44.0,1
22453,34489,Sales & Marketing,region_15,,m,sourcing,1,34,1.0,5,0,52.0,0
49207,46378,Procurement,region_16,Bachelor's,f,other,1,29,,1,0,68.0,0
6560,17670,Finance,region_6,Bachelor's,m,sourcing,1,25,4.0,2,0,60.0,0
37792,34483,Finance,region_26,Bachelor's,m,sourcing,1,31,5.0,5,1,67.0,1
13651,69404,Technology,region_24,Master's & above,f,sourcing,1,33,1.0,8,0,78.0,0
4075,58614,Sales & Marketing,region_22,Bachelor's,m,other,1,27,4.0,5,0,49.0,1
46128,74706,Analytics,region_15,Bachelor's,m,other,1,29,3.0,8,0,92.0,1
1306,12297,Operations,region_19,Bachelor's,m,other,1,35,4.0,7,0,60.0,0
30832,51569,Operations,region_2,Master's & above,m,other,2,43,5.0,5,0,59.0,1
23290,23455,Operations,region_7,Below Secondary,m,sourcing,2,24,4.0,2,0,63.0,0
53008,52201,HR,region_2,Master's & above,m,sourcing,1,40,5.0,5,0,49.0,0
52409,74558,Sales & Marketing,region_24,Master's & above,m,other,1,47,1.0,24,0,48.0,0
