,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,age_viz,age_rank,avg_training_score_viz,rank_avg_training_score
51275,1,2,2,1,3,4,25,2,2,0,49,0,21-30,3,10-20,1
51276,1,13,2,1,2,1,34,3,6,0,55,0,31-40,4,21-30,2
51277,4,22,3,1,2,1,34,5,8,0,82,0,31-40,4,above 80,6
51278,1,12,3,1,3,1,38,3,8,0,52,0,31-40,4,21-30,2
51279,1,25,2,1,3,2,29,1,2,0,43,0,21-30,3,10-20,1
51280,1,2,2,2,3,1,31,5,5,0,50,0,31-40,4,10-20,1
51281,6,30,2,2,2,1,37,3,5,1,97,1,31-40,4,above 80,6
51282,3,2,1,1,1,1,24,4,3,0,75,0,21-30,3,71-80,5
51283,8,2,2,1,2,1,31,3,4,0,50,0,31-40,4,10-20,1
51284,1,19,2,1,3,1,35,1,7,0,51,0,31-40,4,21-30,2
51285,2,2,3,2,2,1,50,5,16,0,56,0,41-50,5,21-30,2
51286,1,17,2,1,2,2,30,3,5,0,60,0,21-30,3,above 80,6
51287,1,31,2,1,2,1,38,3,5,0,53,0,31-40,4,21-30,2
51288,6,13,3,2,2,1,35,3,6,0,66,0,31-40,4,61-70,4
51289,2,2,2,1,3,1,29,3,5,0,58,0,21-30,3,21-30,2
51290,2,32,2,2,3,1,41,5,11,0,62,0,41-50,5,61-70,4
51291,2,12,2,1,3,2,31,5,3,0,57,0,31-40,4,21-30,2
51292,6,27,2,2,2,1,34,5,3,0,65,0,31-40,4,61-70,4
51293,6,15,3,2,3,1,37,3,10,0,72,0,31-40,4,71-80,5
51294,4,13,2,1,3,1,30,5,3,0,84,0,21-30,3,above 80,6
51295,1,8,2,2,3,1,31,3,3,0,47,0,31-40,4,10-20,1
51296,2,29,2,1,2,1,29,2,3,0,60,0,21-30,3,21-30,2
51297,6,27,2,2,3,1,26,3,3,0,66,0,21-30,3,61-70,4
51298,1,23,3,1,3,1,42,3,5,0,48,0,41-50,5,10-20,1
51299,6,22,2,2,3,1,30,4,6,0,68,0,21-30,3,61-70,4
51300,6,2,2,2,2,3,43,3,10,0,70,0,41-50,5,61-70,4
51301,3,2,2,2,3,2,31,3,5,0,84,0,31-40,4,above 80,6
51302,1,27,3,1,3,2,50,3,17,0,50,0,41-50,5,10-20,1
51303,3,2,2,2,2,1,34,4,3,0,80,0,31-40,4,71-80,5
51304,7,19,2,1,3,1,31,3,5,0,64,0,31-40,4,61-70,4
51305,6,17,2,2,3,1,58,5,19,0,68,0,51-60,6,61-70,4
51306,7,7,2,1,3,2,30,3,3,0,70,1,21-30,3,61-70,4
51307,6,26,1,1,3,1,25,5,2,0,69,0,21-30,3,61-70,4
51308,1,28,2,1,3,1,35,5,10,0,50,0,31-40,4,10-20,1
51309,4,11,2,1,2,1,33,3,3,0,86,0,31-40,4,above 80,6
51310,2,7,2,1,3,1,30,4,8,0,57,0,21-30,3,21-30,2
51311,6,7,3,1,2,3,39,5,7,1,96,1,31-40,4,above 80,6
51312,2,2,2,2,3,1,43,3,13,0,59,0,41-50,5,21-30,2
51313,2,2,2,1,3,2,32,5,5,0,60,0,31-40,4,above 80,6
51314,1,19,2,1,2,2,34,4,3,0,53,0,31-40,4,21-30,2
51315,8,22,2,1,3,1,33,3,4,0,49,0,31-40,4,10-20,1
51316,1,14,2,1,2,1,31,1,7,0,50,0,31-40,4,10-20,1
51317,1,22,2,1,3,2,38,1,4,0,50,0,31-40,4,10-20,1
51318,7,2,2,1,3,2,53,3,4,0,60,0,51-60,6,above 80,6
51319,7,2,2,1,3,2,42,3,10,0,63,0,41-50,5,61-70,4
51320,4,2,3,1,3,1,56,5,3,1,94,1,51-60,6,above 80,6
51321,1,15,2,1,3,1,49,2,5,0,51,0,41-50,5,21-30,2
51322,4,2,3,1,3,1,34,4,3,0,85,0,31-40,4,above 80,6
51323,6,7,2,2,3,1,31,5,3,0,70,0,31-40,4,61-70,4
51324,3,7,1,1,2,1,24,3,2,0,78,0,21-30,3,71-80,5
51325,2,7,2,1,2,1,27,3,1,0,59,0,21-30,3,21-30,2
51326,3,26,2,2,3,1,42,4,7,0,74,0,41-50,5,71-80,5
51327,2,26,3,1,2,1,45,2,15,0,62,0,41-50,5,61-70,4
51328,6,2,1,2,2,1,23,3,1,0,67,0,21-30,3,61-70,4
51329,1,2,2,1,3,2,36,3,6,0,48,0,31-40,4,10-20,1
51330,3,29,2,1,2,1,32,3,3,0,79,0,31-40,4,71-80,5
51331,7,2,2,1,2,4,25,4,4,0,60,0,21-30,3,21-30,2
51332,1,14,2,1,3,2,29,2,6,0,50,0,21-30,3,10-20,1
51333,1,2,3,2,3,1,40,4,5,0,53,0,31-40,4,21-30,2
51334,1,12,2,1,2,1,44,3,15,0,60,0,41-50,5,above 80,6
51335,3,4,3,1,3,1,34,3,8,0,79,0,31-40,4,71-80,5
51336,1,22,3,1,3,1,20,3,1,0,57,0,10-20,2,21-30,2
51337,6,15,2,2,2,2,38,1,10,0,75,0,31-40,4,71-80,5
51338,1,3,2,1,2,1,41,3,4,0,43,0,41-50,5,10-20,1
51339,4,11,3,1,3,1,39,5,3,1,97,1,31-40,4,above 80,6
51340,2,2,2,1,2,1,33,5,4,0,54,0,31-40,4,21-30,2
51341,1,28,2,1,3,1,31,2,6,0,47,0,31-40,4,10-20,1
51342,4,4,3,1,2,2,40,3,8,0,85,0,31-40,4,above 80,6
51343,1,2,2,1,3,1,34,5,4,0,44,0,31-40,4,10-20,1
51344,4,2,2,1,2,4,40,5,3,0,84,0,31-40,4,above 80,6
51345,1,2,3,1,3,1,47,5,7,0,48,0,41-50,5,10-20,1
51346,4,13,2,1,3,1,34,1,5,0,87,0,31-40,4,above 80,6
51347,6,16,2,1,3,1,33,3,9,0,73,0,31-40,4,71-80,5
51348,2,22,2,2,3,1,28,3,1,0,63,0,21-30,3,61-70,4
51349,4,13,2,1,2,2,27,5,3,0,84,0,21-30,3,above 80,6
51350,6,7,2,1,3,1,30,3,7,0,69,1,21-30,3,61-70,4
51351,1,11,2,1,2,2,26,3,1,0,48,0,21-30,3,10-20,1
51352,4,13,2,1,3,2,33,5,4,1,89,0,31-40,4,above 80,6
51353,1,4,2,1,3,1,34,5,4,1,63,1,31-40,4,61-70,4
51354,2,7,3,1,2,1,47,3,14,0,56,0,41-50,5,21-30,2
51355,3,7,2,2,3,1,31,3,2,0,78,1,31-40,4,71-80,5
51356,5,19,2,1,3,2,38,3,10,0,85,0,31-40,4,above 80,6
51357,1,23,2,2,3,1,32,5,7,0,50,0,31-40,4,10-20,1
51358,1,22,2,1,3,1,30,4,4,0,52,0,21-30,3,21-30,2
51359,6,2,3,1,2,2,45,1,16,0,70,0,41-50,5,61-70,4
51360,6,7,3,2,3,1,35,5,5,0,67,1,31-40,4,61-70,4
51361,1,13,2,1,3,1,26,3,2,0,49,0,21-30,3,10-20,1
51362,4,27,2,2,3,1,31,5,5,0,88,0,31-40,4,above 80,6
51363,2,22,2,1,3,2,34,3,7,0,58,0,31-40,4,21-30,2
51364,2,13,2,1,2,2,38,3,10,0,63,0,31-40,4,61-70,4
51366,1,15,2,2,3,1,28,3,2,0,51,0,21-30,3,21-30,2
51367,3,22,3,1,2,1,32,2,7,0,77,0,31-40,4,71-80,5
51368,3,27,3,2,2,1,39,2,7,0,74,0,31-40,4,71-80,5
51369,3,11,2,1,2,1,29,4,3,0,78,0,21-30,3,71-80,5
51370,1,16,2,1,3,1,23,3,1,0,47,0,21-30,3,10-20,1
51371,4,22,2,2,2,1,28,3,1,0,85,0,21-30,3,above 80,6
51372,2,26,2,1,3,1,25,3,1,0,59,0,21-30,3,21-30,2
51373,2,4,2,1,3,1,25,5,1,0,58,0,21-30,3,21-30,2
51374,1,2,2,1,2,1,31,1,5,0,58,1,31-40,4,21-30,2
51375,1,11,2,1,2,1,31,3,7,0,51,0,31-40,4,21-30,2
51376,2,4,2,1,2,1,33,5,4,0,56,0,31-40,4,21-30,2
51377,2,27,2,2,2,1,29,3,1,0,58,0,21-30,3,21-30,2
51378,2,12,2,2,3,1,29,3,4,0,60,0,21-30,3,above 80,6
51379,8,20,3,2,3,1,35,3,5,0,51,0,31-40,4,21-30,2
51380,1,22,2,2,2,1,28,3,1,0,44,1,21-30,3,10-20,1
51381,1,4,3,1,3,2,35,3,9,0,51,0,31-40,4,21-30,2
51382,1,2,2,2,3,1,53,2,9,0,52,0,51-60,6,21-30,2
51383,2,12,2,2,3,1,36,3,11,0,62,0,31-40,4,61-70,4
51384,3,22,2,1,3,1,33,5,6,0,80,0,31-40,4,71-80,5
51385,2,31,3,1,3,2,34,5,7,0,58,0,31-40,4,21-30,2
51386,9,2,2,2,3,1,27,3,1,0,57,0,21-30,3,21-30,2
51387,2,15,2,1,2,1,36,5,4,0,72,1,31-40,4,71-80,5
51388,3,2,2,1,3,1,50,2,7,0,79,0,41-50,5,71-80,5
51389,1,2,2,1,2,2,54,3,25,0,50,0,51-60,6,10-20,1
51390,2,23,3,1,3,1,40,3,12,0,63,1,31-40,4,61-70,4
51391,3,7,3,2,3,1,35,5,10,0,78,0,31-40,4,71-80,5
51392,2,30,2,2,3,1,30,3,8,0,62,0,21-30,3,61-70,4
51393,5,22,2,1,3,1,30,5,2,0,84,0,21-30,3,above 80,6
51394,2,15,2,1,3,1,40,5,6,0,58,0,31-40,4,21-30,2
51395,1,22,2,1,3,3,32,1,8,0,53,0,31-40,4,21-30,2
51396,7,2,2,1,2,3,34,1,6,0,63,0,31-40,4,61-70,4
51397,1,2,2,1,3,1,57,5,28,0,48,0,51-60,6,10-20,1
51398,2,22,2,1,3,1,22,3,1,0,59,0,21-30,3,21-30,2
51399,1,2,2,1,3,1,46,4,3,0,52,0,41-50,5,21-30,2
51400,1,14,3,1,2,1,35,5,9,0,44,0,31-40,4,10-20,1
51401,3,27,3,1,3,1,39,5,10,0,78,1,31-40,4,71-80,5
51402,3,22,2,1,1,1,27,3,1,0,78,0,21-30,3,71-80,5
51403,1,14,2,1,3,1,34,5,8,0,51,0,31-40,4,21-30,2
51404,1,2,2,1,3,1,41,5,4,1,48,1,41-50,5,10-20,1
51405,3,26,3,1,3,1,41,5,4,0,90,1,41-50,5,above 80,6
51406,3,13,2,1,1,2,30,4,5,0,83,0,21-30,3,above 80,6
51407,2,4,3,2,3,1,37,3,7,0,68,0,31-40,4,61-70,4
51408,1,13,3,2,2,1,39,5,8,0,51,0,31-40,4,21-30,2
51409,4,2,2,1,2,2,40,3,2,0,84,0,31-40,4,above 80,6
51410,2,2,3,2,3,1,40,3,2,0,57,0,31-40,4,21-30,2
51411,3,2,2,1,2,1,34,1,3,0,78,0,31-40,4,71-80,5
51412,6,2,2,2,3,2,27,4,3,0,66,0,21-30,3,61-70,4
51413,2,11,2,1,3,1,40,4,8,0,60,0,31-40,4,21-30,2
51414,1,34,2,1,3,5,26,1,3,0,50,0,21-30,3,10-20,1
51415,7,2,2,2,3,1,32,3,2,0,63,0,31-40,4,61-70,4
51416,6,2,3,1,2,1,51,4,13,0,67,0,51-60,6,61-70,4
51417,8,7,2,2,3,1,26,4,2,0,48,0,21-30,3,10-20,1
51418,2,22,3,1,3,1,43,3,9,0,63,0,41-50,5,61-70,4
51419,1,11,3,1,2,1,31,5,6,0,51,0,31-40,4,21-30,2
51420,3,22,2,2,2,1,30,4,4,0,81,0,21-30,3,above 80,6
51421,2,13,2,1,2,1,31,3,4,0,60,0,31-40,4,above 80,6
51422,5,11,2,1,3,1,27,3,5,0,84,0,21-30,3,above 80,6
51423,2,11,3,1,2,1,35,4,10,0,57,0,31-40,4,21-30,2
51424,2,15,3,1,2,1,48,3,2,0,56,0,41-50,5,21-30,2
51425,1,10,3,1,2,1,31,3,3,0,49,0,31-40,4,10-20,1
51426,2,2,3,2,3,1,52,4,24,0,62,0,51-60,6,61-70,4
51427,2,31,2,1,2,2,29,3,2,0,58,0,21-30,3,21-30,2
51428,1,17,2,1,2,1,33,5,9,0,46,0,31-40,4,10-20,1
51429,1,13,2,2,2,1,32,5,9,0,48,0,31-40,4,10-20,1
51430,2,15,3,1,1,2,38,3,7,0,59,1,31-40,4,21-30,2
51431,1,13,2,1,3,1,43,3,14,0,60,0,41-50,5,above 80,6
51432,4,15,2,1,2,3,29,3,4,0,90,0,21-30,3,above 80,6
51433,6,26,2,1,3,1,29,4,5,0,63,0,21-30,3,61-70,4
51434,3,16,2,2,3,1,30,1,2,0,78,0,21-30,3,71-80,5
51435,1,13,2,1,3,1,26,4,3,0,48,0,21-30,3,10-20,1
51436,4,8,2,1,2,2,29,1,4,0,83,0,21-30,3,above 80,6
51437,6,2,2,2,2,1,35,5,6,0,71,1,31-40,4,71-80,5
51438,2,22,3,1,2,1,52,3,19,0,57,0,51-60,6,21-30,2
51439,4,22,2,1,2,2,28,3,2,0,83,0,21-30,3,above 80,6
51440,1,8,2,1,3,1,27,4,3,1,50,0,21-30,3,10-20,1
51441,9,29,2,1,3,1,29,5,4,0,58,0,21-30,3,21-30,2
51442,6,7,2,1,3,1,41,1,10,0,67,0,41-50,5,61-70,4
51443,1,2,2,1,2,1,37,3,4,0,53,0,31-40,4,21-30,2
51444,1,22,2,1,2,1,33,5,5,0,41,0,31-40,4,10-20,1
51445,1,2,2,1,3,1,50,2,2,0,54,0,41-50,5,21-30,2
51446,1,2,3,1,2,1,34,5,3,0,49,1,31-40,4,10-20,1
51447,3,7,2,2,3,1,28,3,6,0,78,0,21-30,3,71-80,5
51448,4,11,2,1,2,1,31,3,5,0,82,0,31-40,4,above 80,6
51449,8,8,2,2,2,2,26,4,3,0,50,0,21-30,3,10-20,1
51450,1,31,3,1,3,1,45,5,15,0,46,0,41-50,5,10-20,1
51451,3,7,2,2,3,1,29,5,2,0,85,1,21-30,3,above 80,6
51452,2,31,2,2,3,1,28,3,3,0,58,0,21-30,3,21-30,2
51453,2,26,2,2,3,1,31,5,6,0,62,0,31-40,4,61-70,4
51454,6,2,3,2,2,1,55,3,4,0,73,0,51-60,6,71-80,5
51455,4,11,2,1,2,1,33,3,7,1,82,0,31-40,4,above 80,6
51456,6,19,2,2,2,1,37,3,7,0,68,0,31-40,4,61-70,4
51457,6,9,2,2,2,1,28,2,2,1,64,0,21-30,3,61-70,4
51458,2,13,2,1,2,1,38,3,2,0,59,0,31-40,4,21-30,2
51459,2,4,2,2,3,1,34,4,7,0,67,1,31-40,4,61-70,4
51460,6,2,3,1,2,1,33,4,7,0,69,0,31-40,4,61-70,4
51461,2,2,2,2,3,1,60,4,3,0,53,0,51-60,6,21-30,2
51462,2,2,2,1,2,1,52,2,15,0,60,0,51-60,6,21-30,2
51463,4,27,2,1,3,1,32,3,6,0,83,0,31-40,4,above 80,6
51464,2,13,2,1,3,1,41,3,10,0,59,0,41-50,5,21-30,2
51465,1,23,2,1,3,1,34,1,10,0,49,0,31-40,4,10-20,1
51466,4,7,2,1,2,1,31,4,7,0,80,0,31-40,4,71-80,5
51467,3,2,2,1,2,1,24,4,2,0,76,0,21-30,3,71-80,5
51468,1,7,3,1,2,2,39,3,4,0,48,0,31-40,4,10-20,1
51469,4,26,2,1,3,2,24,3,1,0,89,0,21-30,3,above 80,6
51470,4,4,2,1,3,2,28,4,3,0,85,0,21-30,3,above 80,6
51471,3,2,2,1,3,3,28,3,2,0,73,0,21-30,3,71-80,5
51472,4,22,2,2,3,1,28,3,2,0,80,0,21-30,3,71-80,5
51473,8,13,2,2,3,1,30,1,10,0,50,0,21-30,3,10-20,1
51474,4,19,2,1,3,1,37,5,4,0,83,0,31-40,4,above 80,6
51475,1,16,2,1,2,1,22,5,2,0,62,1,21-30,3,61-70,4
51476,6,26,2,2,2,1,34,3,6,0,72,0,31-40,4,71-80,5
51477,3,22,2,1,3,1,31,5,4,0,83,0,31-40,4,above 80,6
51478,4,22,2,2,3,1,28,4,5,0,84,1,21-30,3,above 80,6
51479,6,10,3,1,3,1,37,3,3,0,66,0,31-40,4,61-70,4
51480,7,2,3,2,3,1,36,4,9,0,59,0,31-40,4,21-30,2
51481,1,7,2,1,3,2,23,3,1,0,47,0,21-30,3,10-20,1
51482,3,31,2,2,3,1,30,4,10,0,80,0,21-30,3,71-80,5
51483,1,22,3,1,3,1,45,3,7,0,53,0,41-50,5,21-30,2
51484,6,4,3,2,2,2,41,3,7,0,72,0,41-50,5,71-80,5
51485,2,22,3,2,2,1,55,1,13,0,56,0,51-60,6,21-30,2
51486,2,20,2,2,3,1,26,3,1,1,58,0,21-30,3,21-30,2
51487,3,4,2,2,3,1,26,3,1,0,77,0,21-30,3,71-80,5
51488,1,32,2,1,2,1,28,3,4,0,47,0,21-30,3,10-20,1
51489,6,17,2,2,2,1,29,3,3,0,70,0,21-30,3,61-70,4
51490,1,31,2,1,3,1,38,1,3,0,53,0,31-40,4,21-30,2
51491,2,7,2,1,2,1,28,1,2,0,60,0,21-30,3,21-30,2
51492,1,5,2,1,3,1,31,1,5,0,48,0,31-40,4,10-20,1
51493,1,2,3,1,2,1,46,2,12,0,53,0,41-50,5,21-30,2
51494,3,14,2,2,2,1,43,4,14,0,79,0,41-50,5,71-80,5
51495,3,23,2,1,2,2,30,2,2,0,81,0,21-30,3,above 80,6
51496,1,11,2,1,3,1,24,3,2,0,60,0,21-30,3,above 80,6
51497,6,17,3,2,3,1,37,1,5,0,62,0,31-40,4,61-70,4
51498,2,15,2,2,2,1,38,4,3,0,56,0,31-40,4,21-30,2
51499,2,7,2,1,2,1,37,5,4,0,59,0,31-40,4,21-30,2
51500,9,9,3,1,2,1,34,3,6,0,60,0,31-40,4,21-30,2
51501,1,2,2,1,1,3,32,4,5,0,47,0,31-40,4,10-20,1
51502,8,11,2,1,2,1,27,3,1,0,52,0,21-30,3,21-30,2
51503,3,2,3,1,2,2,43,2,5,0,85,0,41-50,5,above 80,6
51504,2,7,3,1,2,1,39,2,11,0,60,0,31-40,4,above 80,6
51505,1,26,2,2,2,1,37,3,3,0,54,0,31-40,4,21-30,2
51506,4,23,2,1,2,1,31,4,3,0,88,0,31-40,4,above 80,6
51507,3,11,2,1,3,1,34,4,4,0,78,0,31-40,4,71-80,5
51508,1,28,2,1,2,1,37,4,9,0,50,0,31-40,4,10-20,1
51509,3,13,2,2,3,1,24,3,2,0,82,0,21-30,3,above 80,6
51510,2,22,2,1,3,1,34,4,10,0,56,0,31-40,4,21-30,2
51511,2,2,3,1,3,1,46,5,3,0,58,0,41-50,5,21-30,2
51512,2,22,2,2,3,1,26,3,1,0,62,0,21-30,3,61-70,4
51513,4,15,2,1,3,1,28,3,1,0,87,0,21-30,3,above 80,6
51514,6,22,2,1,3,1,26,2,2,0,71,0,21-30,3,71-80,5
51515,4,22,2,1,2,1,28,4,2,0,81,1,21-30,3,above 80,6
51516,2,15,2,1,3,1,44,3,16,0,60,0,41-50,5,above 80,6
51517,6,9,2,1,3,1,28,3,1,0,67,0,21-30,3,61-70,4
51518,5,13,3,1,2,2,35,5,7,0,83,0,31-40,4,above 80,6
51519,6,7,3,1,3,1,36,3,6,0,94,1,31-40,4,above 80,6
51520,6,22,2,1,3,1,32,1,6,0,70,0,31-40,4,61-70,4
51521,1,22,2,1,3,3,29,1,2,0,50,0,21-30,3,10-20,1
51522,2,27,2,2,3,1,33,3,10,0,62,0,31-40,4,61-70,4
51523,7,2,1,1,2,1,25,4,3,0,60,0,21-30,3,above 80,6
51524,3,23,2,1,3,1,33,4,3,0,76,0,31-40,4,71-80,5
51525,1,10,3,2,3,1,35,3,4,0,49,0,31-40,4,10-20,1
51526,4,15,2,1,2,1,30,2,4,0,81,0,21-30,3,above 80,6
51527,2,2,2,2,3,1,54,1,8,0,60,0,51-60,6,21-30,2
51529,2,2,2,1,2,1,50,3,17,0,60,0,41-50,5,above 80,6
51530,3,19,2,2,2,1,36,3,8,0,78,0,31-40,4,71-80,5
51531,3,2,2,1,2,1,38,4,10,0,76,0,31-40,4,71-80,5
51532,6,2,3,2,3,1,33,5,8,0,79,1,31-40,4,71-80,5
51533,6,13,3,1,3,1,41,3,11,0,65,0,41-50,5,61-70,4
51534,6,2,2,1,2,2,26,3,1,0,68,0,21-30,3,61-70,4
51535,2,2,2,2,2,1,55,3,9,0,56,0,51-60,6,21-30,2
51536,2,2,2,2,2,1,59,4,25,0,58,0,51-60,6,21-30,2
51537,3,7,2,1,2,1,52,3,6,0,81,0,51-60,6,above 80,6
51538,3,2,2,1,2,2,30,3,2,0,82,0,21-30,3,above 80,6
51539,5,7,3,1,3,2,34,3,3,0,82,0,31-40,4,above 80,6
51540,1,30,2,1,2,2,26,1,4,0,41,0,21-30,3,10-20,1
51541,1,7,2,1,3,6,29,1,9,0,60,0,21-30,3,above 80,6
51542,2,13,2,1,2,1,34,5,10,0,60,0,31-40,4,21-30,2
51543,1,9,2,1,3,1,29,4,5,0,53,0,21-30,3,21-30,2
51544,3,7,2,2,2,2,35,3,3,0,79,0,31-40,4,71-80,5
51545,6,22,2,1,2,1,30,3,3,0,70,0,21-30,3,61-70,4
51546,2,2,2,2,3,2,39,4,3,0,60,0,31-40,4,21-30,2
51547,7,2,3,1,3,1,33,3,6,0,60,0,31-40,4,21-30,2
51548,1,7,3,1,3,1,44,3,18,0,50,0,41-50,5,10-20,1
51549,2,22,2,1,3,1,29,4,3,0,60,0,21-30,3,21-30,2
51550,8,2,2,1,2,1,37,5,9,0,51,0,31-40,4,21-30,2
51551,6,2,2,2,2,1,53,5,11,0,71,1,51-60,6,71-80,5
51552,2,27,2,2,3,1,29,5,4,0,60,0,21-30,3,21-30,2
51553,7,15,2,1,2,1,32,3,6,0,60,0,31-40,4,21-30,2
51554,4,31,2,1,2,3,28,3,1,0,87,0,21-30,3,above 80,6
51555,2,26,2,1,2,1,27,3,5,0,57,0,21-30,3,21-30,2
51556,2,22,2,2,2,1,42,3,3,0,60,0,41-50,5,above 80,6
51557,1,4,2,1,3,1,44,5,18,0,54,0,41-50,5,21-30,2
51558,1,22,2,1,1,1,27,5,2,0,55,0,21-30,3,21-30,2
51559,6,16,2,1,3,1,36,4,7,0,67,0,31-40,4,61-70,4
51560,6,8,2,1,2,1,29,5,5,0,70,0,21-30,3,61-70,4
51561,6,2,2,2,3,2,47,3,3,0,69,0,41-50,5,61-70,4
51562,8,2,3,1,2,1,41,3,4,0,47,0,41-50,5,10-20,1
51563,2,22,3,2,2,1,47,3,4,0,59,0,41-50,5,21-30,2
51564,8,20,3,1,3,1,39,3,2,0,48,0,31-40,4,10-20,1
51565,1,7,3,2,2,1,34,4,8,0,51,0,31-40,4,21-30,2
51566,4,22,2,1,3,1,27,4,2,0,85,0,21-30,3,above 80,6
51567,1,1,2,1,3,1,24,3,1,0,49,0,21-30,3,10-20,1
51568,1,2,2,1,2,1,59,5,5,0,49,0,51-60,6,10-20,1
51569,2,29,2,2,3,1,28,4,3,0,62,0,21-30,3,61-70,4
51571,6,2,2,1,3,1,56,3,11,0,70,0,51-60,6,61-70,4
51572,6,11,3,2,3,1,34,5,9,0,71,0,31-40,4,71-80,5
51573,1,22,2,1,3,2,31,4,5,0,46,0,31-40,4,10-20,1
51574,4,7,2,1,3,2,28,1,2,0,81,0,21-30,3,above 80,6
51575,1,2,2,1,3,1,59,5,16,0,49,0,51-60,6,10-20,1
51576,6,31,3,2,2,1,38,3,12,0,74,0,31-40,4,71-80,5
51577,3,31,2,1,3,1,29,3,10,0,77,0,21-30,3,71-80,5
51578,1,1,2,2,3,1,30,5,3,0,44,0,21-30,3,10-20,1
51579,1,12,2,2,2,1,26,5,2,0,51,0,21-30,3,21-30,2
51580,3,25,3,2,2,1,34,1,5,0,78,0,31-40,4,71-80,5
51581,1,2,3,1,3,1,34,2,6,0,49,0,31-40,4,10-20,1
51582,7,2,2,2,2,1,26,3,2,0,60,0,21-30,3,21-30,2
51583,7,2,2,1,2,1,39,1,10,0,62,0,31-40,4,61-70,4
51584,6,16,2,2,3,1,29,2,3,0,68,0,21-30,3,61-70,4
51585,2,22,2,2,3,1,28,5,2,0,62,1,21-30,3,61-70,4
51586,2,13,3,1,2,1,31,3,3,0,60,0,31-40,4,21-30,2
51587,5,4,3,1,2,1,43,4,7,0,80,0,41-50,5,71-80,5
51588,8,2,2,2,2,1,50,5,7,0,54,0,41-50,5,21-30,2
51589,2,8,2,2,2,1,27,5,3,0,59,0,21-30,3,21-30,2
51590,8,28,3,1,3,1,38,3,10,0,49,0,31-40,4,10-20,1
51591,6,27,3,2,2,1,34,5,5,0,68,0,31-40,4,61-70,4
51592,1,23,2,1,3,2,40,3,9,0,48,0,31-40,4,10-20,1
51593,1,28,3,1,3,1,44,3,11,0,50,0,41-50,5,10-20,1
51594,4,22,3,1,2,1,33,1,8,0,81,0,31-40,4,above 80,6
51595,5,2,3,1,2,1,35,5,2,0,82,0,31-40,4,above 80,6
51596,2,31,2,1,2,1,45,1,17,0,60,0,41-50,5,21-30,2
51597,2,7,2,2,2,1,40,3,14,0,58,0,31-40,4,21-30,2
51598,2,13,2,1,3,1,34,5,5,0,55,0,31-40,4,21-30,2
51599,1,29,2,1,2,1,31,1,7,0,48,0,31-40,4,10-20,1
51600,2,7,2,2,2,1,32,3,4,0,60,0,31-40,4,21-30,2
51601,2,32,2,1,2,1,32,3,8,0,98,1,31-40,4,above 80,6
51602,1,16,2,1,2,2,39,3,4,0,54,0,31-40,4,21-30,2
51603,1,25,2,1,3,1,35,1,4,0,55,0,31-40,4,21-30,2
51604,4,8,2,2,3,1,27,1,5,0,85,0,21-30,3,above 80,6
51605,1,2,3,2,3,2,36,3,10,0,47,0,31-40,4,10-20,1
51606,6,2,3,1,3,1,51,3,19,0,66,0,51-60,6,61-70,4
51607,3,14,2,1,3,1,30,3,5,0,77,0,21-30,3,71-80,5
51608,1,15,2,1,2,1,35,5,9,0,54,0,31-40,4,21-30,2
51609,1,22,2,1,2,1,27,5,3,0,47,0,21-30,3,10-20,1
51610,2,15,2,1,3,2,30,3,5,0,63,0,21-30,3,61-70,4
51611,3,2,2,1,1,1,29,3,5,0,79,0,21-30,3,71-80,5
51612,2,3,2,1,2,1,32,4,3,0,65,0,31-40,4,61-70,4
51613,1,2,2,2,2,2,34,3,3,0,53,0,31-40,4,21-30,2
51614,1,29,3,1,3,1,34,3,8,0,51,0,31-40,4,21-30,2
51615,8,2,1,1,3,1,20,5,2,0,47,1,10-20,2,10-20,1
51616,1,23,3,1,3,1,42,5,10,0,48,0,41-50,5,10-20,1
51617,1,31,2,1,3,1,40,5,7,0,51,0,31-40,4,21-30,2
51618,4,4,3,1,3,2,47,5,5,0,87,0,41-50,5,above 80,6
51619,1,15,2,1,2,1,27,4,2,0,52,0,21-30,3,21-30,2
51620,1,20,3,1,3,1,33,3,2,0,46,0,31-40,4,10-20,1
51621,1,28,2,1,2,1,29,1,3,0,51,0,21-30,3,21-30,2
51622,6,7,3,2,3,1,34,5,7,0,69,0,31-40,4,61-70,4
51623,2,15,2,1,2,1,45,2,13,0,60,0,41-50,5,above 80,6
51624,2,7,2,2,2,1,32,1,2,0,58,0,31-40,4,21-30,2
51625,1,25,2,1,2,1,31,1,6,0,47,0,31-40,4,10-20,1
51626,1,17,2,1,2,1,36,5,7,0,49,0,31-40,4,10-20,1
51627,3,13,2,2,2,1,26,2,4,0,75,0,21-30,3,71-80,5
51628,2,22,3,2,1,1,36,5,8,0,62,0,31-40,4,61-70,4
51629,1,7,2,1,3,1,30,3,6,0,49,0,21-30,3,10-20,1
51630,4,26,2,2,3,1,29,2,3,0,79,0,21-30,3,71-80,5
51631,1,22,2,1,2,1,32,3,6,0,60,1,31-40,4,21-30,2
51632,1,15,2,1,2,1,36,5,4,0,51,0,31-40,4,21-30,2
51634,1,2,2,1,3,4,26,3,1,0,54,0,21-30,3,21-30,2
